# Rime user dictionary
#@/db_name	luna_pinyin.userdb.kct
#@/db_type	userdb
#@/rime_version	0.9.7
#@/tick	6507
#@/user_id	39450050-b813-48cb-bd0a-6ded5e51c872
jiu hui fa xian 	就會發現	c=1 d=1 t=4906
jiu hui shi 	就會使	c=1 d=1 t=5837
jiu jing 	酒精	c=1 d=1 t=749
jiu ke neng 	就可能	c=1 d=1 t=3817
jiu ke yi 	就可以	c=1 d=0.1 t=6420
jiu ke yi le 	就可以了	c=1 d=1 t=710
jiu mei 	就沒	c=0 d=0.1 t=4293
jiu mei bian guo 	就沒變過	c=1 d=1 t=4294
jiu mei you 	就沒有	c=1 d=1 t=4300
jiu neng 	就能	c=0 d=0.133288 t=2658
jiu neng cun dang 	就能存檔	c=1 d=1 t=284
jiu neng po 	就能破	c=1 d=1 t=2439
jiu pao 	就跑	c=1 d=1 t=2679
jiu ping 	酒瓶	c=1 d=1 t=2955
jiu shang 	就上	c=1 d=1 t=1331
jiu shi 	就是	c=19 d=1.28862 t=6438
jiu shi bu ming bai 	就是不明白	c=1 d=1 t=3040
jiu shi le 	就是了	c=2 d=1 t=5335
jiu shi ni 	就是你	c=1 d=1 t=3266
jiu shi rang 	久石讓	c=1 d=1 t=5665
jiu shi wo 	就是我	c=1 d=1 t=1771
jiu shi yi 	就是一	c=1 d=1 t=6201
jiu shi yin wei 	就是因爲	c=1 d=1 t=269
jiu shi zhe yang 	就是這樣	c=1 d=1 t=5485
jiu suan 	就算	c=0 d=0.1 t=4302
jiu suan bu bian 	就算不變	c=1 d=1 t=4303
jiu suan shi 	就算是	c=2 d=1.00002 t=6362
jiu wo 	就我	c=0 d=0.1 t=5673
jiu wo yi ge 	就我一個	c=1 d=1 t=5674
jiu xian 	就先	c=1 d=1 t=3032
jiu xiang 	就像	c=3 d=1 t=5447
jiu xiang 	就想	c=0 d=0.1 t=6242
jiu xiang chi 	就想吃	c=1 d=1 t=6243
jiu xiang shi 	就像是	c=2 d=1.8781 t=5767
jiu xing 	就行	c=1 d=1 t=915
jiu yao 	就要	c=1 d=1 t=2841
jiu ying gai 	就應該	c=1 d=1 t=3969
jiu you 	就有	c=2 d=1 t=6260
jiu you wen ti le 	就有問題了	c=1 d=1 t=4061
jiu zai 	就在	c=1 d=1 t=810
jiu zhe 	就這	c=0 d=0.1 t=761
jiu zhe me zhao 	就這麼着	c=1 d=1 t=762
jiu zhe zhong 	就這種	c=1 d=1 t=3900
jiu zhu yao shi 	就主要是	c=1 d=1 t=854
ju ben 	劇本	c=1 d=1 t=1463
ju hao 	句號	c=1 d=1 t=5363
ju ju 	巨巨	c=1 d=1 t=1808
ju li 	距離	c=1 d=1 t=4401
ju qing 	劇情	c=3 d=1.00087 t=6206
ju qing fa zhan 	劇情發展	c=1 d=1 t=5257
ju qing sha 	劇情殺	c=2 d=1.93707 t=4196
ju ran 	居然	c=1 d=0.127876 t=6271
ju ran bu shi 	居然不是	c=1 d=1 t=6272
ju ren 	巨人	c=0 d=0.1 t=4235
ju shu 	拘束	c=0 d=0.1 t=6140
ju shu qi 	拘束器	c=1 d=1 t=6141
ju ti 	具體	c=0 d=0.1 t=197
ju ti de 	具體的	c=1 d=1 t=198
ju tou 	劇透	c=4 d=1.00016 t=6193
juan wan qian 	卷完錢	c=1 d=1 t=2678
juan xin cai 	捲心菜	c=1 d=1 t=36
juan zhou 	卷軸	c=0 d=0.1 t=2062
jue de 	覺得	c=4 d=1.03405 t=4815
jue dui 	絕對	c=2 d=1.87372 t=5820
jue dui shi 	絕對時	c=1 d=1 t=3662
jue se 	角色	c=1 d=1 t=6255
jue wang 	絕望	c=0 d=0.1 t=1062
jue wang le 	絕望了	c=2 d=1.96561 t=1070
jun 	君	c=0 d=0.1 t=4638
jun quan 	君權	c=0 d=0.1 t=3047
jun quan shen shou 	君權神授	c=1 d=1 t=3048
jun yun 	均勻	c=3 d=0.268777 t=6383
jun zhi 	均質	c=1 d=1 t=6069
ka 	卡	c=1 d=1.03151 t=1566
ka dun 	卡頓	c=1 d=1 t=1574
ka duo ka wa 	卡多卡哇	c=1 d=1 t=5573
ka fei 	咖啡	c=1 d=1 t=933
ka guan 	卡關	c=1 d=1 t=2184
ka mi la 	卡米拉	c=1 d=1 t=1336
ka xi wu si 	卡西烏斯	c=1 d=1 t=6263
ka zhi 	卡紙	c=0 d=0.1 t=732
ka zhi shu 	卡紙書	c=1 d=1 t=733
ka zhu 	卡住	c=1 d=1 t=5401
ka zhu 	卡朱	c=1 d=1 t=5400
kai 	開	c=1 d=1.00007 t=2173
kai chang 	開場	c=1 d=0.1 t=6258
kai chuan song 	開傳送	c=1 d=1 t=711
kai fa 	開發	c=1 d=1 t=4764
kai fa ren yuan 	開發人員	c=1 d=1 t=4760
kai gua 	開掛	c=2 d=1.98511 t=873
kai guan 	開關	c=1 d=1 t=3465
kai ji 	開機	c=3 d=3.00561 t=4882
kai qi 	開啓	c=1 d=1 t=536
kai shi 	開始	c=5 d=1.01585 t=6077
kai shi xiang 	開始向	c=1 d=1 t=3973
kai yan 	開眼	c=1 d=1 t=5609
kan 	看	c=5 d=1.00665 t=5578
kan 	砍	c=1 d=1 t=2776
kan bu 	看不	c=0 d=0.1 t=2807
kan bu liao 	看不了	c=1 d=1 t=2808
kan cuo 	看錯	c=0 d=0.1 t=2812
kan dao 	看到	c=2 d=1 t=5611
kan dao le me 	看到了麼	c=1 d=1 t=1710
kan de 	看得	c=0 d=0.1 t=2852
kan de 	砍得	c=1 d=1 t=3046
kan de wo 	看得我	c=1 d=1 t=2853
kan jian 	看見	c=0 d=0.1 t=4318
kan jian bu shao 	看見不少	c=1 d=1 t=4319
kan kan 	看看	c=3 d=0.205928 t=4919
kan le 	看了	c=0 d=0.1 t=5396
kan ni 	看你	c=1 d=1 t=5262
kan tou 	看頭	c=1 d=1 t=2533
kan wo 	看我	c=2 d=1.00006 t=6472
kan wo yong 	看我用	c=1 d=1 t=4948
kan yi ben 	看一本	c=1 d=1 t=262
kan yi bu 	看一步	c=1 d=1 t=1327
kan zhe 	看着	c=1 d=1 t=1254
kang 	扛	c=0 d=0.1 t=704
kang 	抗	c=0 d=0.1 t=4264
kang ge 	扛個	c=1 d=1 t=6360
kang guai 	扛怪	c=1 d=1 t=2132
kang zhe 	扛着	c=1 d=1 t=6343
kao 	考	c=0 d=0.1 t=5631
kao bu guo 	考不過	c=1 d=1 t=5632
kao bu shang 	考不上	c=1 d=1 t=1332
kao lv 	考慮	c=3 d=0.654449 t=4886
kao pu 	靠譜	c=1 d=1 t=1286
kao shang 	考上	c=1 d=1 t=1329
kao shi 	考試	c=0 d=0.1 t=1426
kao yan 	考研	c=2 d=1.00147 t=2633
ke 	可	c=1 d=1.02796 t=2615
ke 	氪	c=1 d=1 t=6374
ke 	科	c=0 d=0.1 t=2606
ke 	課	c=2 d=1.00052 t=5383
ke ai 	可愛	c=0 d=0.1 t=4211
ke bian 	可變	c=0 d=0.1 t=2083
ke bian chang 	可變長	c=1 d=1 t=2084
ke hu duan 	客戶端	c=4 d=1.15933 t=3252
ke ji 	科技	c=1 d=1.00001 t=4255
ke ji shu 	科技樹	c=2 d=1.92774 t=1411
ke ji suan 	可計算	c=2 d=1 t=6498
ke le 	可樂	c=1 d=1 t=440
ke nan 	柯南	c=1 d=1 t=723
ke neng 	可能	c=0 d=0.1 t=3816
ke neng yao 	可能要	c=1 d=1 t=4889
ke pa 	可怕	c=0 d=0.1 t=2339
ke qian 	課前	c=0 d=0.1 t=4581
ke shi 	可是	c=2 d=1 t=6314
ke wan qu 	可彎曲	c=2 d=1.98511 t=2364
ke wu 	可惡	c=5 d=1.83784 t=6309
ke xue 	科學	c=0 d=0.160055 t=4931
ke xue tuo kou xiu 	科學脫口秀	c=2 d=1.57984 t=3084
ke yi 	可以	c=12 d=0.358675 t=5878
ke yi bian chu lai 	可以變出來	c=1 d=1 t=3485
ke yi can kao 	可以參考	c=1 d=1 t=2200
ke yi shuo 	可以說	c=1 d=1 t=5780
ke yi yong 	可以用	c=1 d=1 t=3740
ke zai 	可在	c=1 d=1 t=2701
ken ding 	肯定	c=1 d=0.213608 t=6301
ken ding de 	肯定的	c=1 d=1 t=6302
ken ding you de ba 	肯定有的吧	c=1 d=1 t=3808
ken pa lei la 	肯帕雷拉	c=1 d=1 t=4931
keng 	坑	c=1 d=1 t=5373
keng die 	坑爹	c=2 d=1 t=6188
kong de 	空的	c=1 d=1 t=4132
kong jian 	空間	c=6 d=4.57743 t=5731
kong qi 	空氣	c=1 d=0.10258 t=6249
kong qi xi 	空氣系	c=1 d=1 t=6250
kong zhan 	空戰	c=1 d=1 t=4935
kong zhi 	控制	c=0 d=0.1 t=3798
kou 	摳	c=0 d=0.1 t=5480
kou jiao 	摳腳	c=1 d=1 t=5490
kou jiao da han 	摳腳大漢	c=1 d=1 t=5481
kou zhao 	口罩	c=0 d=0.1 t=4164
ku 	庫	c=1 d=1 t=3299
ku 	苦	c=0 d=0.1 t=2588
ku bi 	苦逼	c=1 d=1 t=1527
ku han 	哭喊	c=1 d=1 t=4981
ku shen me 	苦什麼	c=1 d=1 t=2589
kua guo 	跨過	c=1 d=1 t=5099
kuai 	塊	c=1 d=0.965022 t=5184
kuai 	快	c=3 d=1.40657 t=5366
kuai ba 	快把	c=1 d=1 t=775
kuai bei 	快被	c=1 d=1 t=5330
kuai dian 	快點	c=0 d=0.1 t=4208
kuai dian gei wo 	快點給我	c=1 d=1 t=4209
kuai jie jian 	快捷鍵	c=1 d=1 t=598
kuai le 	快了	c=0 d=0.1 t=553
kuai qu 	快去	c=1 d=1 t=2946
kuai qu 	快取	c=1 d=1 t=1496
kuai tou 	塊頭	c=1 d=1 t=3525
kuan 	寬	c=1 d=1 t=990
kuan shu 	寬叔	c=1 d=1 t=3734
kuang 	框	c=1 d=1 t=4409
kuang di 	框底	c=1 d=1 t=4402
kuang zi 	框子	c=2 d=1.91393 t=4407
kui si 	愧死	c=1 d=1 t=2711
la 	啦	c=2 d=0.110639 t=1488
la 	拉	c=4 d=1.89585 t=5926
la chu lai 	拉出來	c=0 d=0.1 t=4275
la li 	拉力	c=3 d=1.97046 t=5918
la zhi 	拉直	c=1 d=1 t=1933
lai 	來	c=8 d=0.10394 t=6371
lai kan 	來看	c=2 d=1.00013 t=5800
lai shuo 	來說	c=2 d=1.0001 t=4541
lai tai zao le 	來太早了	c=1 d=1 t=3136
lai yi fa 	來一發	c=1 d=1 t=6372
lai yuan 	來源	c=2 d=1 t=4482
lai zhe 	來着	c=3 d=1.16948 t=3402
lan 	爛	c=0 d=0.1 t=6157
lan da jie 	爛大街	c=1 d=1 t=6158
lan de 	懶得	c=0 d=0.1 t=4295
lan de bian 	懶得變	c=1 d=1 t=4296
lan duo 	懶惰	c=1 d=1 t=4977
lan se 	藍色	c=1 d=1 t=1115
lang man 	浪漫	c=0 d=0.1 t=4071
lang zhe 	郎喆	c=1 d=1 t=1062
lao 	老	c=0 d=0.1 t=1163
lao da 	老大	c=0 d=0.1 t=6215
lao hu 	老虎	c=0 d=0.1 t=3929
lao niang 	老孃	c=0 d=0.1 t=2099
lao niang jiu 	老孃舅	c=1 d=1 t=2100
lao shi 	老師	c=2 d=1.76735 t=2349
lao shi ke yi shuo 	老師可以說	c=1 d=1 t=2271
lao xu 	老虛	c=2 d=1 t=3460
le 	了	c=97 d=3.56373 t=6368
le shi 	樂事	c=1 d=1 t=3833
le shi 	樂視	c=1 d=1 t=4243
lei 	類	c=1 d=1 t=6433
lei da 	雷達	c=1 d=1 t=1018
lei si 	類似	c=2 d=1.12682 t=881
leng que 	冷卻	c=0 d=0.1 t=3049
li 	力	c=5 d=4.29456 t=5828
li 	裏	c=22 d=1.26179 t=6147
li cao 	李操	c=1 d=1 t=5991
li hai 	厲害	c=1 d=1 t=3000
li jie 	理解	c=2 d=1.49166 t=5881
li jie cheng 	理解成	c=1 d=1 t=4111
li jie li 	理解力	c=2 d=1.96561 t=942
li kai 	離開	c=0 d=0.1 t=5341
li kai zhong guo 	離開中國	c=1 d=1 t=5342
li ke 	理科	c=1 d=1 t=2933
li liang 	力量	c=0 d=0.1 t=6156
li mian 	裏面	c=2 d=1.96079 t=5479
li san 	離散	c=1 d=0.111679 t=4267
li san dui shu 	離散對數	c=1 d=1 t=4268
li xiang 	立項	c=1 d=1 t=2723
li you 	理由	c=0 d=0.1 t=1434
li zi 	例子	c=1 d=1 t=3686
li zi 	粒子	c=4 d=1.93498 t=5722
lia 	倆	c=0 d=0.1 t=1252
lian 	臉	c=2 d=1 t=4146
lian 	連	c=3 d=1.01882 t=5730
lian ai 	戀愛	c=0 d=0.100177 t=4770
lian ai xuan ju 	戀愛選舉	c=1 d=1 t=3504
lian bang 	聯邦	c=1 d=1 t=2843
lian bu shang 	連不上	c=2 d=1.90032 t=1209
lian jie 	鏈接	c=0 d=0.1 t=4528
lian jie ei 	鏈接誒	c=1 d=1 t=4529
lian jie qi lai 	連接起來	c=1 d=1 t=3330
lian tiao 	鏈條	c=1 d=1 t=3622
lian xi 	聯繫	c=0 d=0.1 t=4474
lian xi zai yi qi 	聯繫在一起	c=1 d=1 t=4475
lian yi qun 	連衣裙	c=1 d=1 t=2469
lian yu 	煉獄	c=1 d=1 t=6285
liang 	兩	c=0 d=0.1 t=6411
liang bian 	兩邊	c=1 d=1 t=5376
liang bu fen 	兩部分	c=0 d=0.1 t=3932
liang che 	兩車	c=1 d=1 t=951
liang duan 	兩端	c=1 d=1 t=5112
liang ge 	兩個	c=7 d=1.73107 t=5891
liang ge ke 	兩個課	c=1 d=1 t=4333
liang ge wu zhong 	兩個物種	c=1 d=1 t=3665
liang ju 	兩句	c=0 d=0.1 t=547
liang qiu 	兩球	c=1 d=1 t=1932
liang tiao 	兩條	c=0 d=0.1 t=704
liang tiao mao tui jian shang kang 	兩條毛腿肩上扛	c=1 d=1 t=705
liang wu ti 	兩物體	c=1 d=1 t=6412
liang xin 	良心	c=0 d=0.1 t=490
liang yi liang 	晾一晾	c=1 d=1 t=4876
liang zhe 	兩者	c=0 d=0.1 t=858
liang zhe dou you 	兩者都有	c=1 d=1 t=859
liang zhong 	兩種	c=0 d=0.1 t=3662
liang zhong sheng wu 	兩種生物	c=1 d=1 t=3663
liao 	了	c=0 d=0.1 t=2807
liao li 	料理	c=0 d=0.1 t=3481
lin 	林	c=0 d=0.1 t=4304
lin 	臨	c=0 d=0.1 t=644
lin jie dian 	臨界點	c=1 d=1 t=1815
lin ju 	鄰居	c=0 d=0.1 t=2346
lin shi 	臨時	c=1 d=1.09501 t=729
lin shi jie guo 	臨時結果	c=1 d=1 t=730
lin yi yang 	林亦洋	c=3 d=1 t=4141
lin yu 	鄰域	c=1 d=1 t=2453
ling 	令	c=1 d=1 t=3174
ling 	零	c=1 d=1.0009 t=2729
ling gui 	零軌	c=2 d=1.98511 t=6324
ling shi 	零使	c=1 d=1 t=4627
ling xian 	領先	c=2 d=1.92774 t=1412
ling yi 	另一	c=1 d=1 t=5079
ling yi duan 	另一端	c=1 d=1 t=4414
ling yi zhong 	另一種	c=1 d=1 t=3940
ling yu 	領域	c=0 d=0.190484 t=1855
ling zhi gui ji 	零之軌跡	c=6 d=2.08838 t=2734
ling zhi shi mo 	零之使魔	c=1 d=1 t=4869
liu 	六	c=0 d=0.1 t=1142
liu 	流	c=1 d=1 t=520
liu cheng 	流程	c=0 d=0.1 t=3754
liu dao 	流道	c=1 d=1 t=5168
liu fen yi 	六分儀	c=2 d=1.99501 t=4965
liu li 	琉璃	c=0 d=0.1 t=3845
liu li se 	琉璃色	c=1 d=1 t=3846
liu liang 	流量	c=0 d=0.1 t=796
liu mai shen jian 	六脈神劍	c=1 d=1 t=1143
liu qing 	留情	c=1 d=1 t=6226
liu xing 	流行	c=0 d=0.1 t=2740
liu xing zhi ban 	流行之絆	c=1 d=1 t=2741
liu xue 	流血	c=0 d=0.1 t=6162
long 	龍	c=1 d=1 t=3297
long duan 	壟斷	c=1 d=1 t=6155
long huang 	龍皇	c=1 d=1 t=6284
long juan feng 	龍捲風	c=1 d=1 t=1157
lou 	樓	c=1 d=1 t=2330
lou diao 	漏掉	c=1 d=1 t=3546
lou dong 	漏洞	c=1 d=1 t=3541
lou shang 	樓上	c=1 d=1 t=2783
lou zhu 	樓主	c=2 d=1.03868 t=4744
lou zi 	漏字	c=1 d=1 t=557
lu 	路	c=0 d=0.171619 t=3131
lu chu 	露出	c=0 d=0.1 t=6142
lu chu du 	露出度	c=1 d=1 t=6143
lu shu 	路數	c=1 d=1 t=6448
lu xian 	路線	c=1 d=1 t=4682
luan gao 	亂搞	c=1 d=1 t=4793
luan ma 	亂碼	c=1 d=1 t=1694
lun 	論	c=5 d=1.01364 t=3794
lun 	輪	c=1 d=1 t=697
lun tan 	論壇	c=1 d=1 t=1433
lun wen 	論文	c=5 d=1.00006 t=3811
lun zi 	輪子	c=2 d=1.98511 t=2792
luo er guai 	羅二拐	c=6 d=2.32637 t=6311
luo ye 	羅爺	c=2 d=1.00445 t=4858
luo yi de 	羅伊德	c=2 d=1.90484 t=6298
lv 	率	c=1 d=0.882705 t=3295
lv guan 	旅館	c=1 d=1 t=4524
lv yuan 	綠圓	c=1 d=1 t=3129
lv zhou 	綠皺	c=1 d=1 t=3131
lve 	略	c=0 d=0.1 t=5539
lve shuai qi 	略帥氣	c=1 d=1 t=5540
ma 	嗎	c=2 d=1.00168 t=5754
ma 	嘛	c=2 d=1.00065 t=3758
ma 	碼	c=0 d=0.101435 t=4382
ma 	馬	c=4 d=3.74278 t=5927
ma fan 	麻煩	c=0 d=0.1 t=5164
ma ma 	媽媽	c=3 d=1.99012 t=2962
ma sai ke 	馬賽克	c=0 d=0.1 t=3756
mai 	脈	c=0 d=0.1 t=1142
mai 	買	c=0 d=0.1 t=4721
mai dang lao 	麥當勞	c=1 d=1 t=3948
mai ji shuang 	買幾爽	c=1 d=1 t=695
mai le 	買了	c=1 d=0.112126 t=4312
mai le dian 	買了點	c=1 d=1 t=3891
mai le kuai 	買了塊	c=3 d=1.00005 t=2359
mai le yi che pi 	買了一車皮	c=1 d=1 t=4313
mai qian 	賣錢	c=1 d=1 t=3495
mai rou 	賣肉	c=0 d=0.1 t=3429
mai rou tai duo 	賣肉太多	c=1 d=1 t=3430
mai yi ben 	買一本	c=1 d=1 t=261
man 	慢	c=3 d=1.00003 t=5255
man 	滿	c=1 d=1 t=1456
man jing tou 	慢鏡頭	c=1 d=1 t=2780
man man 	慢慢	c=1 d=1 t=5486
man san pai 	慢三拍	c=1 d=1 t=3651
mao 	毛	c=0 d=0.1 t=704
mao chu 	冒出	c=1 d=1 t=5585
mao dun 	矛盾	c=1 d=1 t=2248
mao si 	貌似	c=1 d=1 t=913
me 	麼	c=46 d=1.47968 t=6507
mei 	妹	c=1 d=1 t=4862
mei 	每	c=1 d=1 t=5323
mei 	沒	c=10 d=0.564398 t=6162
mei 	煤	c=3 d=0.868145 t=4049
mei 	美	c=1 d=1 t=4546
mei che 	煤車	c=1 d=1 t=3534
mei chu wen ti 	煤出問題	c=1 d=1 t=4050
mei ci 	每次	c=2 d=1 t=4763
mei dang 	每當	c=1 d=1 t=6495
mei dian 	沒電	c=0 d=0.1 t=4040
mei dian le zen me ban 	沒電了怎麼辦	c=1 d=1 t=4041
mei fa 	沒法	c=1 d=1 t=317
mei fan ying 	沒反映	c=1 d=1 t=1184
mei fen 	煤粉	c=1 d=1 t=3542
mei gong 	美工	c=3 d=1.98511 t=5511
mei jie cao 	沒節操	c=1 d=1 t=4650
mei kong 	妹控	c=1 d=1 t=210
mei li xin shi jie 	美麗新世界	c=1 d=1 t=1482
mei li you 	沒理由	c=1 d=1 t=1435
mei lian huo 	沒臉活	c=1 d=1 t=2943
mei liu xue 	沒流血	c=1 d=1 t=6163
mei mei 	妹妹	c=5 d=1 t=6428
mei miao 	每秒	c=1 d=1 t=1901
mei nian 	每年	c=1 d=1 t=5984
mei ping bi 	沒屏蔽	c=1 d=1 t=1578
mei ren 	沒人	c=3 d=1.00002 t=6336
mei shang bang 	沒上榜	c=1 d=1 t=451
mei shao nv 	美少女	c=1 d=1 t=897
mei shen me 	沒什麼	c=0 d=0.1 t=5601
mei shen me qu bie 	沒什麼區別	c=1 d=1 t=5602
mei shi 	沒事	c=1 d=1 t=609
mei shou dao 	沒收到	c=1 d=1 t=782
mei shuo 	沒說	c=1 d=1 t=1721
mei tian 	每天	c=1 d=1 t=2189
mei ting 	沒聽	c=0 d=0.1 t=6332
mei ting dao 	沒聽到	c=1 d=1 t=6333
mei wen ti 	沒問題	c=2 d=1.23575 t=4068
mei xin er 	沒信兒	c=1 d=1 t=1951
mei yong 	沒用	c=1 d=1 t=792
mei you 	沒有	c=18 d=1.26495 t=6297
mei you leng que 	沒有冷卻	c=1 d=1 t=3050
mei you na zhong 	沒有那種	c=1 d=1 t=1361
mei you wo 	沒有我	c=1 d=1 t=2427
mei you yong 	沒有用	c=1 d=1 t=5531
mei yue 	每月	c=1 d=1 t=5969
mei zhao dao 	沒找到	c=1 d=1 t=1961
mei zhou wu 	每週五	c=1 d=1 t=1528
mei zi 	妹子	c=0 d=0.1 t=2903
men 	們	c=1 d=1 t=5580
men 	門	c=4 d=0.10921 t=5562
men wai 	門外	c=1 d=1 t=1000
meng 	萌	c=0 d=0.1 t=2705
meng gou 	萌購	c=1 d=1 t=2945
meng niang bai ke 	萌娘百科	c=2 d=1.99501 t=2707
mi 	米	c=0 d=0.1 t=3929
mi du 	密度	c=1 d=1 t=6390
mi gong 	迷宮	c=0 d=0.1 t=2774
mi gong li 	迷宮裏	c=1 d=1 t=2775
mi la 	米拉	c=0 d=0.1 t=1335
mi lao hu 	米老虎	c=1 d=1 t=3930
mi ma 	密碼	c=0 d=0.1 t=2513
mi ma xue 	密碼學	c=2 d=1.00029 t=2461
mi mi 	秘密	c=0 d=0.1 t=1779
mi sai ya 	彌賽亞	c=1 d=1 t=2480
mi shu 	秘書	c=0 d=0.1 t=1596
mi xi 	咪西	c=2 d=1.89137 t=5493
mi yue 	密鑰	c=2 d=1.00971 t=3381
mian 	麵	c=1 d=1.0956 t=6093
mian ji 	面積	c=0 d=0.1 t=6379
mian tian 	靦腆	c=0 d=0.1 t=1306
miao 	喵	c=2 d=1.95123 t=5154
miao xing ren 	喵星人	c=1 d=1 t=516
miao zhe 	瞄著	c=1 d=1 t=6370
miao zhun 	瞄準	c=2 d=1.97531 t=1757
mie 	滅	c=2 d=1.99501 t=1590
mie jue 	滅絕	c=2 d=1.99005 t=1266
mie le 	滅了	c=0 d=0.1 t=1082
mie le ni 	滅了你	c=1 d=1 t=1083
mie mie 	咩咩	c=1 d=1 t=5980
min hang qu 	閔行區	c=2 d=1.99501 t=3064
min jian 	民間	c=1 d=1 t=2236
ming 	名	c=0 d=0.1 t=721
ming 	銘	c=1 d=1 t=6230
ming bai 	明白	c=0 d=0.128083 t=1487
ming bai zhe 	明擺着	c=0 d=0.1 t=1419
ming bai zhe me 	明擺着麼	c=1 d=1 t=1420
ming e 	名額	c=0 d=0.1 t=2603
ming ming 	明明	c=3 d=1.45208 t=4345
ming qu 	名曲	c=0 d=0.1 t=3904
ming ri 	明日	c=0 d=0.1 t=1084
ming ri xiang 	明日香	c=8 d=1.9802 t=6491
ming tian 	明天	c=1 d=1 t=1347
ming xian 	明顯	c=2 d=0.1 t=5620
ming xian bu shi 	明顯不是	c=1 d=1 t=5621
ming xian mei 	明顯沒	c=1 d=1 t=1392
ming zhen tan 	名偵探	c=1 d=1 t=722
ming zhong 	名塚	c=3 d=2.92644 t=773
ming zi 	名字	c=3 d=1.20701 t=4606
mo ca 	摩擦	c=3 d=2.67498 t=3614
mo dao 	魔導	c=1 d=1 t=6282
mo du 	魔都	c=4 d=2.98506 t=4842
mo er si 	莫爾斯	c=1 d=1 t=3403
mo fa 	魔法	c=0 d=0.1 t=4961
mo kuai 	模塊	c=1 d=1 t=2433
mo mo 	默默	c=1 d=1 t=2371
mo ni 	模擬	c=1 d=1 t=6432
mo ni qi 	模擬器	c=1 d=1 t=1696
mo shi 	模式	c=4 d=1.06555 t=6488
mo shou 	魔獸	c=1 d=1 t=4847
mo shu shi 	魔術師	c=0 d=0.199501 t=3056
mo wang 	魔王	c=5 d=1.99144 t=5525
mo wang ben lai 	魔王本來	c=1 d=1 t=3968
mo xing 	模型	c=2 d=1.93707 t=5782
mo ya 	磨牙	c=2 d=1.93239 t=857
mou 	某	c=0 d=0.16005 t=4931
mou ke xue 	某科學	c=1 d=1 t=4932
mou ke xue de 	某科學的	c=1 d=1 t=4830
mou ren 	某人	c=1 d=1 t=3530
mou yi 	某一	c=1 d=1 t=1835
mu 	墓	c=0 d=0.1 t=6228
mu ban 	木板	c=1 d=1 t=4433
mu biao 	目標	c=1 d=1 t=2673
mu ce 	目測	c=3 d=0.186006 t=3981
mu di 	目的	c=1 d=1.07261 t=4572
mu di di 	目的地	c=1 d=1 t=4509
mu kuai 	木塊	c=5 d=2.92645 t=5087
mu qian 	目前	c=8 d=1.00037 t=5604
mu xiang 	木箱	c=1 d=1 t=965
mu yang ren 	牧羊人	c=5 d=1.00098 t=5391
na 	拿	c=1 d=1 t=3044
na 	納	c=1 d=1 t=3300
na 	那	c=13 d=3.26543 t=5922
na bian 	那邊	c=0 d=0.1 t=861
na cuo 	拿錯	c=1 d=1 t=1462
na ge 	哪個	c=1 d=1 t=5315
na ge 	那個	c=13 d=1.02557 t=6423
na ge han 	那個汗	c=1 d=1 t=4272
na jiu 	那就	c=0 d=0.1 t=2455
na jiu shi ge 	那就是個	c=1 d=1 t=2456
na lai 	拿來	c=1 d=1 t=641
na li 	那裏	c=2 d=1 t=6161
na me 	那麼	c=2 d=1.00046 t=5723
na shui shui 	那誰誰	c=1 d=1 t=1168
na wo jiu 	那我就	c=0 d=0.1 t=3436
na wo jiu neng 	那我就能	c=1 d=1 t=3437
na xie 	那些	c=2 d=1 t=4088
na yang 	那樣	c=2 d=1.24537 t=2335
na yi 	哪一	c=0 d=0.1 t=3397
na yi 	那一	c=0 d=0.1 t=1030
na yi nian 	哪一年	c=1 d=1 t=3398
na yi xia 	那一下	c=1 d=1 t=1031
na you 	哪有	c=0 d=0.1 t=4211
na zhang 	那張	c=1 d=1 t=4055
na zhen 	那陣	c=1 d=1 t=5460
na zhi 	那隻	c=0 d=0.1 t=5366
na zhong 	那種	c=2 d=1 t=5598
nai 	乃	c=1 d=1 t=5143
nai 	奈	c=1 d=1 t=4246
nai men 	乃們	c=1 d=1 t=1700
nai nai 	奶奶	c=2 d=1.99005 t=947
nai ya zi 	奈亞子	c=1 d=1 t=4309
nan 	南	c=0 d=0.1 t=3068
nan dao 	難道	c=2 d=0.10823 t=5630
nan dao mei shuo guo 	難道沒說過	c=1 d=1 t=5631
nan de 	男的	c=2 d=1.00001 t=5675
nan du 	難度	c=1 d=1 t=5268
nan fang 	南方	c=1 d=1 t=4451
nan guang chang 	南廣場	c=1 d=1 t=3069
nan jia 	南家	c=1 d=0.947894 t=3247
nan jia san jie mei 	南家三姐妹	c=1 d=1 t=3248
nan ren 	男人	c=0 d=0.1 t=4071
nan ren de lang man 	男人的浪漫	c=1 d=1 t=4072
nan sheng 	男生	c=1 d=1 t=2806
nan zhu 	男主	c=7 d=2.33933 t=5657
nao 	腦	c=1 d=1 t=541
nao men 	腦門	c=0 d=0.1 t=2655
nao zi li 	腦子裏	c=1 d=1 t=5208
ne 	呢	c=17 d=3.17685 t=5928
nei 	內	c=8 d=1.47165 t=6388
nei bu 	內部	c=0 d=0.1 t=705
nei bu ke hu duan 	內部客戶端	c=1 d=1 t=706
nei cun 	內存	c=2 d=1.00004 t=2288
neng 	能	c=7 d=1.26331 t=6050
neng bu 	能不	c=0 d=0.1 t=1163
